Course Letter,Course Number,Avg_Responses,Avg_Enrolled,Avg_Q1,Avg_Q2,Avg_Q3,Avg_Q4,Avg_Q5,Avg_Q6,Avg_Q7,Avg_Q8,Avg_Q9,Avg_AllQs
MIDW,304,5,20,1.9,1.75,3,2.05,2.3,3.15,4.15,2.65,3.25,2.43333333333333
MIDW,305,5.5,22,1.25,1.3,1.35,1.65,2.45,1.25,1.1,1.25,1.35,1.16666666666667
MIDW,306,6,22,1.55,1.5,1.25,1.7,2.75,1.45,1.15,1.05,1.45,1.23333333333333
MIDW,307,3,22,1.8,1.3,1.3,1.3,3,2,2,1,1.8,1.38888888888889
MIDW,308,3,22,2,1.8,2,3,3,2,3,2,2.8,2.06666666666667
MIDW,309,4,18,2.1,2.3,2.15,2.15,3,1.8,1.65,1.8,2.5,1.82777777777778
MIDW,310,5,21,1.3,1.3,1.3,2,3,1.3,1.5,1.3,1.3,1.25555555555556
MIDW,311,3.5,20,1.4,1.3,1.25,1.9,2.9,1.55,1.65,1.25,1.65,1.32777777777778
MUSC,105,28.75,106.75,1.85,1.85,1.825,2.075,2.9,1.925,2.5,1.925,2.325,1.80833333333333
MUSC,120,13,61,4,3,3,3.1,1,2.6,4,2.6,4.1,2.93333333333333
MUSC,125,10.625,41.5,1.4125,1.4875,1.725,1.85,2.4875,1.3125,1.6125,1.5125,1.7625,1.40833333333333
MUSC,130,14.1111111111111,50.8888888888889,1.22222222222222,1.33333333333333,1.54444444444444,1.74444444444444,2.94444444444444,1.35555555555556,1.5,1.61111111111111,1.57777777777778,1.32098765432099
MUSC,150,9.14285714285714,30.5714285714286,1.17142857142857,1.31428571428571,1.28571428571429,1.28571428571429,2.97142857142857,1.38571428571429,1.34285714285714,1.41428571428571,1.24285714285714,1.16031746031746
MUSC,160,9,27,1.3,1.3,1.3,2,2.5,1.6,2,1.6,2,1.45555555555556
MUSC,164,8,30,4,3.7,3,3.5,3,2.5,3.5,2.5,4,2.96666666666667
MUSC,165,1,21,2,2,1,2,3,2,1,1,2,1.44444444444444
MUSC,166,25,63,1.16666666666667,1.26666666666667,1.53333333333333,2,2.93333333333333,1.26666666666667,1.93333333333333,1.46666666666667,1.46666666666667,1.34444444444444
MUSC,167,18.8,50.6,1.28,1.2,1.46,1.84,2.84,1.4,1.9,1.46,1.58,1.34666666666667
MUSC,229,5,25,1.1,1.3,1.3,1.3,2.7,1.3,1.1,1.1,1.3,1.08888888888889
MUSC,230,3,17.5,1.15,1.15,1.65,1.3,3.15,1.15,1.65,1.65,1.4,1.23333333333333
MUSC,235,10.3333333333333,24.6666666666667,1.13333333333333,1.13333333333333,1.26666666666667,1.23333333333333,2.96666666666667,1.6,1.9,1.63333333333333,1.4,1.25555555555556
MUSC,236,3.66666666666667,17.3333333333333,1.2,1.6,1.16666666666667,1.43333333333333,3,1.6,1.83333333333333,1.36666666666667,1.6,1.31111111111111
MUSC,237,4.33333333333333,26.6666666666667,1.96666666666667,1.93333333333333,2.1,1.93333333333333,2.43333333333333,1.9,2.66666666666667,2,2.7,1.91111111111111
MUSC,245,14.3333333333333,32.6666666666667,1.26666666666667,1.33333333333333,1.5,1.4,2.96666666666667,1.43333333333333,1.73333333333333,1.5,1.56666666666667,1.3037037037037
MUSC,247,16.5555555555556,45.1111111111111,1.2,1.24444444444444,1.35555555555556,1.47777777777778,2.76666666666667,1.28888888888889,1.36666666666667,1.4,1.37777777777778,1.19012345679012
MUSC,248,8.8,28.6,1.64,1.4,1.7,1.54,2.94,1.64,1.88,1.55,1.575,1.43611111111111
MUSC,249,5,20,1.1,1.1,1.1,1.3,3,1.1,1.7,1.3,1.1,1.08888888888889
MUSC,250,12,18,1.2,1.15,1.2,1.15,2.3,1.3,1.35,1.45,1.25,1.11666666666667
MUSC,264,3,17.5,2.5,3.35,2.65,3.35,3,2.85,3.5,2.95,3.65,2.75555555555556
MUSC,266,10.2,40.2,1.42,1.3,1.38,1.62,2.92,1.48,1.78,1.48,1.56,1.33555555555556
MUSC,267,7,16,1.05,1.15,1.1,1.05,3,1.15,1.45,1.25,1.25,1.05
MUSC,268,10.5,29,1.55,1.45,1.45,1.55,2.85,1.35,1.3,1.2,1.5,1.26111111111111
MUSC,327,1,7,2,2,2,1,3,2,2,2,2,1.66666666666667
MUSC,329,8.75,18.25,1.15,1.1,1.275,1.125,2.65,1.225,1.3,1.275,1.25,1.07777777777778
MUSC,331,7,26.2,1.42,1.4,1.5,1.58,2.84,1.62,1.92,1.72,1.68,1.42666666666667
MUSC,332,4,12.5,1.55,1.65,2.05,1.55,2.15,2.15,2.9,2,2.4,1.80555555555556
MUSC,336,1,15,1,1,1,1,3,1,1,1,1,0.888888888888889
MUSC,339,6,18,1.5,1.8,1.5,1.5,2.9,1.3,1.8,1.8,1.5,1.41111111111111
MUSC,340,4,20,2,1.25,2,1.75,3.5,2.05,2.05,1.9,1.75,1.63888888888889
MUSC,341,7,26,1.8,1.4,2,2,2.9,1.5,1.8,1.7,2.1,1.58888888888889
MUSC,342,4,10,1.5,1.8,1.2,1,3,1.2,1.5,1.5,1.5,1.24444444444444
MUSC,343,5,16,1.7,1.3,1.8,1.3,2.7,1.1,1.1,1.8,1.9,1.33333333333333
MUSC,347,8,21.6,1.12,1.2,1.24,1.18,2.92,1.2,1.26,1.46,1.16,1.09111111111111
MUSC,349,8,27,1.3,1.25,1.325,1.35,2.575,1.175,1.325,1.425,1.125,1.14166666666667
MUSC,351,4.42857142857143,21.4285714285714,1.22857142857143,1.18571428571429,1.25714285714286,1.27142857142857,2.94285714285714,1.22857142857143,1.38571428571429,1.31428571428571,1.17142857142857,1.11587301587302
MUSC,353,7,14,1.2,1.1,1.6,1.2,2.8,1.8,1.8,1.6,1.4,1.3
NWEN,241,43.25,262,2,1.675,1.625,2.35,2.925,2,2.55,1.85,2.3,1.81666666666667
NWEN,243,29.3333333333333,218.666666666667,2.12222222222222,1.98888888888889,1.93333333333333,2.6,2.85555555555556,2.01111111111111,2.5,1.96666666666667,2.53333333333333,1.96172839506173
NWEN,301,6.28571428571429,35.7142857142857,1.72857142857143,1.6,1.71428571428571,2.02857142857143,2.58571428571429,1.65714285714286,2.18571428571429,1.74285714285714,1.92857142857143,1.62063492063492
NWEN,302,5.6,32.8,2,1.9,1.7,2.42,2.5,1.58,2.04,1.42,2.3,1.70666666666667
NWEN,303,9.8,49.2,1.72,1.64,1.56,2.22,2.96,1.66,2.16,1.68,2.18,1.64666666666667
NWEN,304,5.33333333333333,42.3333333333333,1.43333333333333,1.53333333333333,1.43333333333333,1.7,2.96666666666667,1.66666666666667,1.96666666666667,1.6,1.7,1.44814814814815
NWEN,402,3,5,1.3,1.3,1,1,3,1.8,2,1.3,1,1.18888888888889
NWEN,403,4,7,1.13333333333333,1.2,1.13333333333333,1.43333333333333,2.76666666666667,1.46666666666667,1.43333333333333,1.73333333333333,1.5,1.22592592592593
NWEN,404,4.33333333333333,6.33333333333333,1.5,1.23333333333333,1.7,2.36666666666667,2.66666666666667,1.7,2.16666666666667,1.5,2.06666666666667,1.58148148148148
NWEN,405,8,22,1.8,1.8,1.5,3,3.1,1.5,1.3,1.8,1.5,1.57777777777778
NWEN,406,7,16.5,1.35,1.5,1.45,1.85,2.95,1.55,1.7,1.7,1.95,1.45
NZSL,101,12,36.5,1.05,1.1,1.3,1.7,3,1,1.1,1.05,1.05,1.03888888888889
NZSL,102,8,18,1.1,1.1,1.4,1.5,3.2,1.1,1.2,1.1,1.1,1.06666666666667
NZSL,201,5.66666666666667,17.6666666666667,1.33333333333333,1.33333333333333,1.6,1.7,2.96666666666667,1.4,1.1,1.1,1.26666666666667,1.2037037037037
NZSL,202,7.66666666666667,16.6666666666667,1.2,1.46666666666667,1.36666666666667,1.26666666666667,3.03333333333333,1.23333333333333,1.06666666666667,1.13333333333333,1.1,1.09259259259259
NZSL,311,5.25,15.75,1.075,1.1,1.2,1.275,3,1.2,1.45,1.375,1.325,1.11111111111111
PASI,101,31.3333333333333,98.8333333333333,1.26666666666667,1.18333333333333,1.23333333333333,1.25,2.85,1.15,1.16666666666667,1.13333333333333,1.18333333333333,1.06296296296296
PASI,201,8.4,44.8,1.22,1.22,1.1,1.18,2.92,1.18,1.18,1.14,1.14,1.04
PASI,202,9.83333333333333,35.8333333333333,1.18333333333333,1.28333333333333,1.23333333333333,1.36666666666667,2.9,1.16666666666667,1.11666666666667,1.11666666666667,1.2,1.07407407407407
PASI,301,8.16666666666667,23.5,1.23333333333333,1.16666666666667,1.05,1.11666666666667,2.78333333333333,1.05,1.05,1.05,1.05,0.974074074074074
PASI,303,3,11,1.3,1.3,1.3,1.8,3,1,1,1,1,1.07777777777778
PCOM,201,9.5,36.75,1.325,1.25,1.45,1.4,2.975,1.375,1.625,1.425,1.525,1.26388888888889
PCOM,202,4.5,27.5,1.55,1.55,1.3,1.65,2.9,1.9,1.85,1.55,1.8,1.46111111111111
PCOM,303,5.5,26.5,1.5,1.65,1.65,1.5,3.15,2,2.25,1.65,2,1.57777777777778
PCOM,304,8.5,24.5,1.05,1.05,1.25,1.2,2.95,1.15,1.2,1.3,1.15,1.03888888888889
PERF,101,5.5,52.5,1.25,1.35,1.45,1.35,3.05,1.7,1.4,1.3,1.75,1.28333333333333
PERF,102,6,61,1.1,1.3,1.1,1.3,3,1.3,1.5,1.3,1.1,1.11111111111111
PERF,105,4.5,49.5,1.25,1.25,1.25,1.5,2.75,1.25,1.55,1.25,1.5,1.2
PERF,106,5,60,2.3,2.2,1.3,1.3,3.3,1.3,1.3,1.3,1.3,1.36666666666667
PERF,201,3,20,1.3,1.3,1.3,1.8,3,1.3,1.3,1,2,1.25555555555556
PERF,205,2.5,45,2,2,2.5,2.5,3,1.65,1.65,1.65,2.5,1.82777777777778
PERF,206,4,41,3,2.5,3.2,3,3,2.5,2.3,2,3,2.38888888888889
PERF,207,1,19,3,2,4,5,4,3,4,3,3,3
PERF,208,4,26,2,2,2,3,3,2.2,2,2.2,2.2,1.95555555555556
PERF,211,2,23,2.5,2.5,2.5,3,2,2.5,3,2.5,2.5,2.33333333333333
PERF,212,3,21,3,3.3,2.3,3,3,3.8,4,2.8,3,2.8
PERF,301,5,21,1.3,1.3,1.3,1.8,3.1,1.3,1.1,1.1,1.1,1.14444444444444
PERF,305,2,37,1.75,2,1.5,2.25,2.75,1.5,1.5,1.5,2,1.55555555555556
PERF,306,3,39,1.8,1.8,1.8,1.8,3,1.3,1.3,1.3,1.8,1.43333333333333
PERF,308,1,11,2,2,2,2,3,1,1,1,2,1.44444444444444
PERF,311,1,14.5,1.5,1.5,1.5,1,3,1.5,1,1,1.5,1.16666666666667
PERF,312,2,17,1.5,2,2,2,3,2,2,2,2,1.72222222222222
PERF,365,1,3,2,2,2,2,5,2,2,1,2,1.66666666666667
PERF,368,2,6,1,1.5,2,1,3,1,1,1,1,1.05555555555556
PHIL,104,66.6666666666667,315,1.16666666666667,1.2,1.43333333333333,1.8,2.96666666666667,1.4,1.5,1.66666666666667,1.56666666666667,1.3037037037037
PHIL,105,47,285.666666666667,1.46666666666667,1.53333333333333,1.66666666666667,1.93333333333333,3,1.63333333333333,1.76666666666667,1.83333333333333,1.8,1.51481481481482
PHIL,106,38,327,1.3,1.2,1.6,1.4,2.9,1.4,1.6,1.5,1.5,1.27777777777778
PHIL,107,14,68.5,1.5,1.55,1.65,2,3,1.55,1.75,1.85,1.7,1.50555555555556
PHIL,123,27.6,80,1.38,1.5,1.68,2.06,2.96,1.7,1.88,1.66,1.88,1.52666666666667
PHIL,201,8,54.5,1.9,2,1.9,2.6,2.9,1.85,2.15,1.9,2.25,1.83888888888889
PHIL,209,14,33,1,1.1,1,1,2.9,1.2,1.1,1.1,1,0.944444444444444
PHIL,210,11,33,1.1,1.1,1.3,1.2,3.1,1.3,1.7,1.3,1.2,1.13333333333333
PHIL,211,5,39.3333333333333,2.13333333333333,1.5,1.6,2.26666666666667,3,2.1,2.53333333333333,2.63333333333333,2.03333333333333,1.86666666666667
PHIL,264,15,89,2.1,1.9,1.6,2.7,3,1.8,1.4,1.3,2.2,1.66666666666667
PHIL,265,19.6666666666667,86,1.16666666666667,1.23333333333333,1.36666666666667,1.86666666666667,3,1.46666666666667,1.63333333333333,1.63333333333333,1.4,1.30740740740741
PHIL,267,9,50,1.1,1.3,1.5,2.5,2.9,1,1.2,1.3,1.2,1.23333333333333
PHIL,268,10.3333333333333,49.3333333333333,1.63333333333333,1.6,1.56666666666667,1.43333333333333,2.9,1.56666666666667,1.5,1.53333333333333,1.53333333333333,1.37407407407407
PHIL,269,8.5,38.5,1.55,1.55,1.6,1.75,2.95,1.4,1.25,1.25,1.4,1.30555555555556
PHIL,302,10,48.5,1.2,1.1,1.3,1.75,3,1.45,1.7,1.45,1.6,1.28333333333333
PHIL,313,10.6666666666667,54.6666666666667,1.96666666666667,2.13333333333333,1.66666666666667,2.03333333333333,2.93333333333333,1.6,1.86666666666667,1.56666666666667,1.86666666666667,1.63333333333333
PHIL,331,7.66666666666667,45.3333333333333,1.53333333333333,1.83333333333333,1.3,1.76666666666667,3.03333333333333,1.53333333333333,1.6,1.63333333333333,1.6,1.42222222222222
PHIL,371,9,58,1.8,1.4,1.6,1.3,3,1.6,2.3,1.8,1.9,1.52222222222222
PHYS,101,14.5,55.5,2,1.75,1.9,2.85,3,2.2,3.15,2.2,2.85,2.1
PHYS,131,18,45,1.85,1.6,1.4,1.8,2.85,1.5,1.6,1.45,1.8,1.44444444444444
PHYS,142,4,47,2.5,2,3,3,2.8,2,3,1.5,2.5,2.16666666666667
PHYS,145,12.5,33.5,1.1,1.25,1.45,1.75,3,1.6,1.55,1.45,1.55,1.3
PHYS,221,14,29,1.4,1.5,1.5,2,2.6,1.5,1.4,1.7,1.7,1.41111111111111
PHYS,222,10.5,25.5,2.15,2.15,1.65,1.85,2.9,1.85,2.1,1.75,2.1,1.73333333333333
PHYS,223,14,38,1.3,1.5,1.2,1.7,3,1.4,1.5,1.3,1.4,1.25555555555556
PHYS,241,3,22,1.3,1.3,1.3,1.3,2.8,1,2,1.3,1.3,1.2
PHYS,242,4,27,1.8,2,1.8,1.8,2.8,1.5,1.8,1.5,2,1.57777777777778
PHYS,243,8,25.5,1.05,1.05,1.1,1.3,2.6,1.05,1.05,1.05,1.05,0.966666666666667
PHYS,245,4.66666666666667,18.3333333333333,1.5,1.53333333333333,1.3,1.73333333333333,2.96666666666667,1.23333333333333,1.73333333333333,1.2,1.4,1.29259259259259
PHYS,304,3.66666666666667,18.3333333333333,3.4,2.5,2,2.9,2.26666666666667,1.9,2.83333333333333,2.2,2.9,2.29259259259259
PHYS,305,8.5,20,1.25,1.15,1.225,1.75,2.925,1.425,1.7875,1.5625,1.4875,1.29305555555556
PHYS,307,4.5,18.5,1.3,1.45,1.45,1.6,2.45,1.6,1.65,1.35,1.75,1.35
PHYS,345,3.66666666666667,16.3333333333333,1.5,1.76666666666667,1.86666666666667,2.03333333333333,3.03333333333333,1.6,1.83333333333333,1.53333333333333,2.36666666666667,1.61111111111111
POLS,111,67.4444444444444,257.222222222222,1.32222222222222,1.24444444444444,1.47777777777778,1.76666666666667,2.94444444444444,1.5,1.61111111111111,1.46666666666667,1.57777777777778,1.32962962962963
POLS,112,84.2,290.4,1.62,1.5,1.82,2.1,2.84,1.84,2.14,1.78,2.08,1.65333333333333
POLS,114,44.1666666666667,231.166666666667,1.35,1.41666666666667,1.56666666666667,1.85,2.95,1.65,1.93333333333333,1.6,1.8,1.46296296296296
POLS,205,27.4285714285714,91.8571428571429,1.34285714285714,1.31428571428571,1.45714285714286,1.67142857142857,2.85714285714286,1.62857142857143,1.72857142857143,1.64285714285714,1.65714285714286,1.38253968253968
POLS,206,17,72,3,3.6,2.2,2.2,3,2.5,3.4,2.4,3.6,2.54444444444444
POLS,207,64,141,1.1,1.2,1.3,1.7,2.9,1.5,1.4,1.3,1.4,1.21111111111111
POLS,209,37.6,97,1.36,1.5,1.44,1.6,2.9,1.46,1.48,1.48,1.42,1.30444444444444
POLS,210,34,116.5,1.35,1.35,1.35,1.55,3,1.3,1.3,1.3,1.3,1.2
POLS,218,21,82,1.6,1.65,1.6,1.95,3,1.5,1.35,1.35,1.75,1.41666666666667
POLS,231,27.4,88.4,1.92,1.66,1.86,2.62,2.84,1.82,2.22,1.82,2.38,1.81111111111111
POLS,232,15.8571428571429,67,1.55714285714286,1.71428571428571,1.7,1.75714285714286,2.87142857142857,1.62857142857143,1.94285714285714,1.64285714285714,1.92857142857143,1.54126984126984
POLS,353,25.75,61.25,1.35,1.55,1.6,1.55,2.925,1.5,1.6,1.525,1.725,1.37777777777778
POLS,354,9,42,1.1,1.1,1.4,1.1,2.9,1.3,1.4,1.4,1.6,1.15555555555556
POLS,355,21.5,69,1.575,1.5,1.5,1.7,2.9,1.325,1.45,1.55,1.625,1.35833333333333
POLS,362,34.1666666666667,78.1666666666667,1.1,1.15,1.2,1.2,2.91666666666667,1.13333333333333,1.11666666666667,1.08333333333333,1.15,1.01481481481481
POLS,365,15.2857142857143,68.2857142857143,1.41428571428571,1.47142857142857,1.82857142857143,1.81428571428571,2.9,1.58571428571429,1.82857142857143,1.81428571428571,1.98571428571429,1.52698412698413
POLS,378,27,95,1.43333333333333,1.46666666666667,1.66666666666667,1.66666666666667,2.7,1.63333333333333,1.83333333333333,1.66666666666667,1.8,1.46296296296296
POLS,384,11.6666666666667,68.6666666666667,1.56666666666667,1.6,1.46666666666667,1.56666666666667,2.9,1.76666666666667,2.2,1.66666666666667,1.9,1.52592592592593
POLS,416,6.8,15.2,1.26,1.2,1.18,1.18,2.86,1.24,1.26,1.08,1.32,1.08
PSYC,101,24.2857142857143,254.857142857143,1.6,1.55714285714286,1.8,2.22857142857143,2.9,1.68571428571429,2,1.75714285714286,2.07142857142857,1.63333333333333
PSYC,121,184.333333333333,884.833333333333,1.4,1.4,1.7,2.13333333333333,2.83333333333333,1.58333333333333,1.6,1.58333333333333,1.75,1.46111111111111
PSYC,122,82.8,740.4,1.52,1.46,1.78,2.34,2.74,1.74,1.86,1.7,1.96,1.59555555555556
PSYC,221,43.5,329.833333333333,1.26666666666667,1.45,1.73333333333333,2.4,2.91666666666667,1.48333333333333,1.43333333333333,1.36666666666667,1.66666666666667,1.42222222222222
PSYC,232,78.625,469.125,1.1625,1.2125,1.4875,1.675,2.9125,1.5625,2.05,1.525,1.55,1.35833333333333
PSYC,242,43.25,431.5,1.325,1.25,1.45,1.7,2.875,1.65,2.475,1.625,1.8,1.475
PSYC,321,40,308,1.1,1.1,1.3,1.7,3,1.1,1.1,1,1.1,1.05555555555556
PSYC,322,17,110,1.4,1.9,2.2,3.2,2.8,1.9,2.8,2.1,2.8,2.03333333333333
PSYC,324,26.2,122.4,1.3,1.3,1.76,2.7,2.92,1.52,1.82,1.46,1.58,1.49333333333333
PSYC,326,21.25,106.25,2.075,1.95,1.675,2.075,2.95,1.55,2.075,1.775,2.175,1.70555555555556
PSYC,327,22.5,122,2.2,2.1,1.8,2.5,2.75,1.4,1.85,1.55,2.2,1.73333333333333
PSYC,331,33.4,57.4,1.32,1.34,2,2.86,2.92,1.56,1.86,1.72,1.84,1.61111111111111
PSYC,332,56.6666666666667,177,1.56666666666667,1.6,1.63333333333333,1.9,2.63333333333333,1.76666666666667,2.1,1.66666666666667,2.03333333333333,1.58518518518519
PSYC,333,36.1666666666667,203.5,1.5,1.43333333333333,1.75,1.93333333333333,2.96666666666667,1.65,1.66666666666667,1.53333333333333,1.9,1.48518518518519
PSYC,335,36,267,1.6,1.55,2.05,2.825,2.925,1.675,1.675,1.55,1.95,1.65277777777778
PSYC,338,30.5555555555556,140.888888888889,2.41111111111111,2.44444444444444,2.02222222222222,2.53333333333333,2.7,1.78888888888889,2.3,1.66666666666667,2.63333333333333,1.97777777777778
PSYC,340,12.6666666666667,84,1.56666666666667,1.63333333333333,1.7,2.43333333333333,2.93333333333333,1.73333333333333,1.7,1.66666666666667,1.93333333333333,1.5962962962963
PUBL,113,33.375,119.875,1.65,1.5875,1.7625,1.85,2.95,1.8,2.0625,1.65,1.9375,1.58888888888889
PUBL,201,40.625,138.75,1.2875,1.2,1.3125,1.525,2.95,1.425,1.425,1.2875,1.3875,1.20555555555556
PUBL,203,7.5,30.125,1.7,1.6875,1.5625,1.95,2.725,1.6625,1.8125,1.5,1.8875,1.52916666666667
PUBL,205,22.3333333333333,74.1666666666667,2.06666666666667,2.21666666666667,2.03333333333333,2.66666666666667,2.78333333333333,1.91666666666667,2.28333333333333,1.81666666666667,2.45,1.93888888888889
PUBL,209,5.125,17.25,1.4375,1.4625,1.6,2.375,2.85,1.6625,1.7875,1.6125,1.8125,1.52777777777778
PUBL,210,22.4444444444444,85.2222222222222,2.47777777777778,2.37777777777778,2.31111111111111,2.51111111111111,2.73333333333333,2.21111111111111,2.96666666666667,2.04444444444444,2.95555555555556,2.20617283950617
PUBL,211,16.1111111111111,44.1111111111111,1.81111111111111,1.76666666666667,1.77777777777778,1.83333333333333,2.98888888888889,1.92222222222222,2.34444444444444,1.78888888888889,2.24444444444444,1.72098765432099
PUBL,303,10,25,1.74285714285714,1.94285714285714,1.57142857142857,1.88571428571429,2.82857142857143,1.61428571428571,1.77142857142857,1.58571428571429,2.07142857142857,1.57619047619048
PUBL,304,20.375,79.625,1.5125,1.375,1.6125,1.625,2.9625,1.525,1.7125,1.4875,1.675,1.39166666666667
PUBL,307,17.4285714285714,57.2857142857143,1.88571428571429,1.68571428571429,1.85714285714286,1.94285714285714,2.5,1.77142857142857,2.41428571428571,1.84285714285714,2.38571428571429,1.75396825396825
PUBL,310,17.5,72.375,1.825,1.7875,1.8875,2.0875,2.875,1.85,2.375,1.9875,2.2125,1.77916666666667
PUBL,311,12.4444444444444,32.6666666666667,1.44444444444444,1.46666666666667,1.56666666666667,1.53333333333333,2.94444444444444,1.54444444444444,1.73333333333333,1.46666666666667,1.66666666666667,1.38024691358025
QUAN,102,68.75,473.625,1.475,1.4125,1.5125,1.9375,2.875,1.825,2.6875,2.025,2.0125,1.65416666666667
QUAN,111,55.8,286,1.41,1.37,1.46,1.96,2.87,1.71,2.13,1.75,1.82,1.51222222222222
QUAN,201,34.8888888888889,139.666666666667,1.46666666666667,1.46666666666667,1.65555555555556,2.12222222222222,2.92222222222222,1.78888888888889,2.22222222222222,1.78888888888889,1.88888888888889,1.6
QUAN,203,21.75,80.5,1.5,1.35,1.575,2.025,2.525,1.75,2.175,1.775,2,1.57222222222222
RELI,108,29.1111111111111,87.3333333333333,1.26666666666667,1.26666666666667,1.55555555555556,1.74444444444444,2.88888888888889,1.41111111111111,1.5,1.44444444444444,1.5,1.29876543209877
RELI,113,24.1428571428571,84.5714285714286,1.27142857142857,1.25714285714286,1.4,1.48571428571429,2.92857142857143,1.34285714285714,1.35714285714286,1.37142857142857,1.38571428571429,1.20793650793651
RELI,114,20,132.5,1.125,1.125,1.425,1.8,2.825,1.325,1.3,1.475,1.35,1.21388888888889
RELI,221,12.1428571428571,34,1.2,1.2,1.4,1.45714285714286,2.9,1.42857142857143,1.32857142857143,1.3,1.28571428571429,1.17777777777778
RELI,226,18.5,92.5,1.275,1.2,1.2,1.65,2.925,1.35,1.325,1.425,1.375,1.2
RELI,228,7,21,1.7,1.6,1.6,2,2.9,1.4,1.2,1.2,1.4,1.34444444444444
RELI,229,16,50.4,1.18,1.24,1.3,1.36,2.98,1.2,1.18,1.3,1.22,1.10888888888889
RELI,230,12,28,1,1.1,1.4,1.4,3,1.4,1.2,1.1,1.4,1.11111111111111
RELI,232,10.5,35.6666666666667,1.11666666666667,1.15,1.45,1.48333333333333,2.95,1.28333333333333,1.3,1.36666666666667,1.28333333333333,1.15925925925926
RELI,234,4,17,1,1.5,1.2,1.2,2.8,1,1.5,1,1,1.04444444444444
RELI,235,7,24,1.43333333333333,1.63333333333333,1.5,1.43333333333333,3,1.53333333333333,1.53333333333333,1.5,1.63333333333333,1.35555555555556
RELI,253,4,49,1.2,1,1.2,1.5,2.5,1.2,1.2,1.2,1.2,1.07777777777778
RELI,309,4.66666666666667,8.66666666666667,1.36666666666667,1.26666666666667,1.3,1.2,3.13333333333333,1.03333333333333,1.1,1.1,1.13333333333333,1.05555555555556
RELI,335,12.1428571428571,35.1428571428571,1.31428571428571,1.15714285714286,1.45714285714286,1.51428571428571,2.97142857142857,1.52857142857143,1.5,1.42857142857143,1.48571428571429,1.26507936507937
RELI,336,13.3333333333333,26.3333333333333,1.26666666666667,1.1,1.26666666666667,1.56666666666667,2.9,1.2,1.16666666666667,1.16666666666667,1.23333333333333,1.10740740740741
RELI,341,7,24,1.2,1.35,1.45,1.55,2.95,1.65,1.75,1.8,1.65,1.37777777777778
RELI,342,10.3333333333333,28,1.13333333333333,1.1,1.06666666666667,1.4,3,1.13333333333333,1.13333333333333,1.1,1.1,1.01851851851852
RELI,343,9.33333333333333,26,1.5,1.53333333333333,1.46666666666667,1.33333333333333,2.83333333333333,1.7,1.76666666666667,1.43333333333333,1.73333333333333,1.38518518518519
RELI,345,7,23,1.7,1.2,1.7,1.4,3,1.7,1.4,1.4,1.8,1.36666666666667
RESE,212,1,5,2.5,2,1.5,3,3,1.5,2,1.5,2,1.77777777777778
RESE,311,4,9,1.5,1.2,1,1.2,3,1.2,1.5,1.2,1.2,1.11111111111111
RESE,312,3,8,1.8,1.8,1.8,1.8,2.8,1.3,1.3,1.3,1.8,1.43333333333333
RESE,322,2,10,2.5,2.5,1,2.5,3,1.5,1,1,2.5,1.61111111111111
RESE,411,6,12,2.13333333333333,1.73333333333333,1.36666666666667,1.96666666666667,2.66666666666667,1.63333333333333,1.33333333333333,1.3,1.6,1.45185185185185
RESE,412,6.83333333333333,16.3333333333333,1.9,1.63333333333333,1.33333333333333,1.7,2.68333333333333,1.33333333333333,1.53333333333333,1.36666666666667,1.63333333333333,1.38148148148148
RESE,413,4,7,2.2,1.2,1.2,2.5,2.8,1.2,2.5,1.2,1.5,1.5
RESE,421,1,4,2,4,2,3,3,1,1,1,1,1.66666666666667
RESE,422,6,13,1.5,1.3,1.5,1.8,2.8,1.5,1.5,1.8,2,1.43333333333333
RESE,451,1,3,1,2,1,3,3,1,1,1,2,1.33333333333333
RESE,452,7,12,1.4,1.5,1,1,3,1.4,1.4,1.2,1.4,1.14444444444444
RESJ,301,3,7,1.8,1.8,1.8,1.8,3,1,1.3,1,1.3,1.31111111111111
RESJ,302,8,13.5,1.65,1.65,1.5,1.45,3,1.6,1.2,1.45,1.75,1.36111111111111
RESJ,303,4,13,1.2,1.2,1.2,1.8,3,1.5,1.5,1,1.2,1.17777777777778
SACS,201,11.3333333333333,68.6666666666667,1.23333333333333,1.56666666666667,1.73333333333333,2.36666666666667,2.9,1.5,2.03333333333333,1.63333333333333,1.4,1.4962962962963
SACS,202,19,87.5,1.825,1.95,1.875,2.1,2.825,1.725,1.65,1.525,2.125,1.64166666666667
SAMO,101,13.8,46.6,1.22,1.22,1.3,1.32,2.94,1.28,1.22,1.18,1.24,1.10888888888889
SAMO,102,8,33,1.1,1.125,1.1,1.175,2.85,1.2,1.125,1.075,1.175,1.00833333333333
SAMO,202,3.5,17,1.5,1.25,1.15,1.25,3.05,1.4,1.25,1.05,1.15,1.11111111111111
SAMO,301,3.5,12.5,2.5,2.25,2,2.65,2.65,2,2.4,2.35,2.4,2.06111111111111
SAMO,302,1,14,2,2,2,2,3,2,2,2,2,1.77777777777778
SARC,111,95,321.8,1.6,1.46,1.62,1.82,2.8,1.66,1.64,1.5,1.8,1.45555555555556
SARC,112,42.25,259.5,2.05,2.1,1.875,2.05,2.775,1.85,1.85,1.775,2.2,1.75
